,item_id,shop_id,shop_name,name,currency,stock,ctime,historical_sold,liked_count,cat_id,brand,price,price_min,price_max,price_min_before_discount,price_max_before_discount,raw_discount,rating_total,rating_1_star,rating_2_star,rating_3_star,rating_4_star,rating_5_star,rating_star,shop_location,crawl_date
0,20556512075,92937520,Thời trang nam Owen,OWEN - Quần tây Slim Fit Navy - QS220688,VND,14,2022-07-12,11,1,100011,,700000,700000,700000,-1,-1,0,3,0,0,0,0,3,5.0,TP. Hồ Chí Minh,2023-11-12
0,12999464412,92937520,Thời trang nam Owen,OWEN - Áo polo ngắn tay Bodyfit Đen chất liệu vải Cotton-Polyester-Spandex - APT231403,VND,5,2022-07-12,4,5,100011,,650000,650000,650000,-1,-1,0,0,0,0,0,0,0,0.0,TP. Hồ Chí Minh,2023-11-12
0,15914925710,92937520,Thời trang nam Owen,Áo sơ mi Dài tay Owen Bamboo Slim Fit màu Đen - AS61002D,VND,8,2022-07-12,37,4,100011,,341000,341000,341000,620000,620000,45,11,0,0,1,0,10,4.818181818181818,TP. Hồ Chí Minh,2023-11-12
0,23572853776,92937520,Thời trang nam Owen,OWEN - Dây lưng Nam Owen màu Đen chất liệu 100% Leather - BELT232708,VND,2,2022-07-12,2,1,100009,,550000,550000,550000,-1,-1,0,0,0,0,0,0,0,0.0,TP. Hồ Chí Minh,2023-11-12
0,17448664968,92937520,Thời trang nam Owen,Áo sơ mi dài tay Nam Owen Bamboo Regular Fit Tím nhạt - AR23585D,VND,4,2022-07-12,22,6,100011,,423360,423360,423360,588000,588000,28,4,0,0,0,0,4,5.0,TP. Hồ Chí Minh,2023-11-12
0,23930861678,92937520,Thời trang nam Owen,OWEN - Áo Tshirt ngắn tay Body Fit Xám đậm - TSN231440,VND,34,2022-07-12,5,6,100011,,370000,370000,370000,-1,-1,0,1,0,0,0,0,1,5.0,TP. Hồ Chí Minh,2023-11-12
0,18084328910,92937520,Thời trang nam Owen,OWEN - Áo sơ mi dài tay Slim Fit màu Xanh chất liệu Bamboo-Microfiber - AS23314D,VND,9,2022-07-12,9,0,100011,,408960,408960,408960,568000,568000,28,3,0,0,0,0,3,5.0,TP. Hồ Chí Minh,2023-11-12
0,22646163993,92937520,Thời trang nam Owen,OWEN - Quần Kaki Nam Owen dáng Slim Fit màu Xám chất liệu Cotton - QKSL231305,VND,17,2022-07-12,2,0,100011,,720000,720000,720000,-1,-1,0,1,0,0,0,0,1,5.0,TP. Hồ Chí Minh,2023-11-12
0,18183312112,92937520,Thời trang nam Owen,OWEN - Quần tây Nam Owen dáng Slim Fit màu Đen chất liệu Polyester/Bamboo - QS23886,VND,3,2022-07-12,15,5,100011,,575000,575000,575000,-1,-1,0,4,0,0,0,0,4,5.0,TP. Hồ Chí Minh,2023-11-12
0,22421373699,92937520,Thời trang nam Owen,OWEN - Áo sơ mi dài tay Regular Fit màu Be Bamboo - AR230012DT,VND,13,2022-07-12,13,4,100011,,610000,610000,610000,-1,-1,0,2,0,0,0,0,2,5.0,TP. Hồ Chí Minh,2023-11-12
0,18156097972,92937520,Thời trang nam Owen,OWEN - Quần jeans Slim Fit Xanh - QJSL221496,VND,5,2022-07-12,15,3,100011,,625000,625000,625000,-1,-1,0,3,0,0,0,0,3,5.0,TP. Hồ Chí Minh,2023-11-12
0,17026575726,92937520,Thời trang nam Owen,Áo sơ mi dài tay nam Owen Bamboo Slim Fit Navy ghi - AS23214D,VND,15,2022-07-12,24,5,100011,,323400,323400,323400,588000,588000,45,9,0,0,0,0,9,5.0,TP. Hồ Chí Minh,2023-11-12
0,15514925145,92937520,Thời trang nam Owen,Áo sơ mi Dài tay Owen Bamboo Regular Fit màu Navy - AR61050DT,VND,67,2022-07-12,40,3,100011,,324500,324500,324500,590000,590000,45,13,0,0,0,1,12,4.923076923076923,TP. Hồ Chí Minh,2023-11-12
0,22039973703,92937520,Thời trang nam Owen,OWEN - Áo sơ mi dài tay Regularfit Xanh - AR230281DT,VND,13,2022-07-12,9,2,100011,,690000,690000,690000,-1,-1,0,3,0,0,0,0,3,5.0,TP. Hồ Chí Minh,2023-11-12
0,24900542597,92937520,Thời trang nam Owen,OWEN - Áo thun nam Tshirt ngắn tay Body Fit màu Đen chất liệu CVC Spandex - TSN231455,VND,30,2022-07-13,0,0,100011,,370000,370000,370000,-1,-1,0,0,0,0,0,0,0,0.0,TP. Hồ Chí Minh,2023-11-12
0,23172300647,92937520,Thời trang nam Owen,OWEN - Áo sơ mi dài tay Nam Owen dáng Slim Fit màu Xanh sọc chất liệu Aloe/ Polyester - AS22945D,VND,8,2022-07-13,28,2,100011,,319000,319000,319000,580000,580000,45,7,0,0,0,1,6,4.857142857142857,TP. Hồ Chí Minh,2023-11-12
0,23524224527,92937520,Thời trang nam Owen,OWEN - Áo Tshirt ngắn tay Body Fit Xanh nhạt - TSN231427,VND,37,2022-07-13,3,1,100011,,370000,370000,370000,-1,-1,0,1,0,0,0,0,1,5.0,TP. Hồ Chí Minh,2023-11-12
0,20054440028,92937520,Thời trang nam Owen,OWEN - Quần khaki Slim Fit Ghi - QKSL221142,VND,33,2022-07-14,12,1,100017,,650000,650000,650000,-1,-1,0,5,0,0,0,0,5,5.0,TP. Hồ Chí Minh,2023-11-12
0,15196876160,92937520,Thời trang nam Owen,OWEN - Áo polo ngắn tay Bodyfit Trắng Mint Cotton - APV231322,VND,10,2022-07-15,0,0,100017,,620000,620000,620000,-1,-1,0,0,0,0,0,0,0,0.0,TP. Hồ Chí Minh,2023-11-12
0,10676673381,92937520,Thời trang nam Owen,Áo Sơ Mi Nam Dài Tay Regularfit Owen chất liệu Nano màu xanh tím - AR22302DT,VND,11,2022-07-15,22,6,100011,,284000,284000,284000,568000,568000,50,7,0,0,0,0,7,5.0,TP. Hồ Chí Minh,2023-11-12
0,14038415994,92937520,Thời trang nam Owen,Áo Tshirt ngắn tay nam Owen Body Fit - TS22362,VND,9,2022-07-15,31,2,100011,,162250,162250,162250,295000,295000,45,15,0,0,0,0,15,5.0,TP. Hồ Chí Minh,2023-11-12
0,20571566412,92937520,Thời trang nam Owen,OWEN - Áo sơ mi ngắn tay Body Fit Xanh Bamboo - AB230038NT,VND,3,2022-07-15,22,9,100011,,590000,590000,590000,-1,-1,0,8,0,0,0,0,8,5.0,TP. Hồ Chí Minh,2023-11-12
0,22620892800,92937520,Thời trang nam Owen,OWEN - Áo polo ngắn tay Bodyfit Cam - APV231357,VND,37,2022-07-15,11,3,100011,,500000,500000,500000,-1,-1,0,2,0,0,0,0,2,5.0,TP. Hồ Chí Minh,2023-11-12
0,15414925001,92937520,Thời trang nam Owen,Áo sơ mi Dài tay Owen Bamboo Slim Fit màu Nâu - AS61014D,VND,18,2022-07-18,54,9,100011,,424800,424800,424800,590000,590000,28,18,0,0,1,0,17,4.888888888888889,TP. Hồ Chí Minh,2023-11-12
0,23204246735,92937520,Thời trang nam Owen,OWEN - Áo sơ mi dài tay Regular Fit Trắng Bamboo - AR221031DT,VND,1,2022-07-18,17,8,100011,,625000,625000,625000,-1,-1,0,4,0,0,0,0,4,5.0,TP. Hồ Chí Minh,2023-11-12
0,23331501488,92937520,Thời trang nam Owen,OWEN - Áo sơ mi ngắn tay Body Fit Xám Bamboo - AB230137NT,VND,35,2022-07-18,3,1,100011,,568000,568000,568000,-1,-1,0,1,0,0,0,0,1,5.0,TP. Hồ Chí Minh,2023-11-12
0,18684322647,92937520,Thời trang nam Owen,OWEN - Áo sơ mi dài tay Regular Fit màu Hồng chất liệu Eucalyptus by Viscose-Cooling Poly - AR22987DT,VND,16,2022-07-18,5,2,100011,,430560,430560,430560,598000,598000,28,1,0,0,0,0,1,5.0,TP. Hồ Chí Minh,2023-11-12
0,21669554097,92937520,Thời trang nam Owen,OWEN - Quần short Trendy màu Trắng đen - SW221326,VND,6,2022-07-19,15,3,100011,,495000,495000,495000,-1,-1,0,3,0,0,0,1,2,4.666666666666667,TP. Hồ Chí Minh,2023-11-12
0,21990420013,92937520,Thời trang nam Owen,OWEN - Áo sơ mi dài tay Nam Owen dáng Slim Fit màu Xanh chất liệu Artemisia-Polyester - AS22956D,VND,5,2022-07-19,4,1,100011,,319000,319000,319000,580000,580000,45,0,0,0,0,0,0,0.0,TP. Hồ Chí Minh,2023-11-12
0,15647603737,92937520,Thời trang nam Owen,Áo Tshirt ngắn tay nam Owen Modal Regular Fit màu Đỏ - TSN210010,VND,18,2022-07-19,14,2,100011,,181500,181500,181500,330000,330000,45,8,0,0,0,1,7,4.875,TP. Hồ Chí Minh,2023-11-12
0,23138167758,92937520,Thời trang nam Owen,Áo Tshirt ngắn tay Nam Owen Body Fit COTTON MODAL Trắng - TSN231453,VND,28,2022-07-19,2,2,100011,,370000,370000,370000,-1,-1,0,1,0,0,0,0,1,5.0,TP. Hồ Chí Minh,2023-11-12
0,16891642169,92937520,Thời trang nam Owen,OWEN - Áo sơ mi dài tay Bamboo Regular Fit Xanh - AR221281DT,VND,15,2022-07-19,2,0,100011,,610000,610000,610000,-1,-1,0,0,0,0,0,0,0,0.0,TP. Hồ Chí Minh,2023-11-12
0,19122303182,92937520,Thời trang nam Owen,Áo polo Ngắn tay Nam Owen CVC Bodyfit Cam - APV221131,VND,3,2022-07-19,289,38,100011,,413000,413000,413000,590000,590000,30,87,0,0,2,2,83,4.931034482758621,TP. Hồ Chí Minh,2023-11-12
0,18838771643,92937520,Thời trang nam Owen,Áo sơ mi Nam ngắn tay Owen Body Fit Đỏ đậm navy trắng Mint - BA220807NT,VND,10,2022-07-19,17,2,100011,,455000,455000,455000,650000,650000,30,7,0,0,0,0,7,5.0,TP. Hồ Chí Minh,2023-11-12
0,20069430793,92937520,Thời trang nam Owen,OWEN - Áo sơ mi ngắn tay Bamboo Body Fit Xanh hoạ tiết - BA221282NT,VND,9,2022-07-19,3,1,100011,,590000,590000,590000,-1,-1,0,1,0,0,0,0,1,5.0,TP. Hồ Chí Minh,2023-11-12
0,18460685388,92937520,Thời trang nam Owen,OWEN - Áo Blazer Regular Fit Ghi melange Navy - BL220694,VND,1,2022-07-19,3,3,100011,,1950000,1950000,1950000,-1,-1,0,1,0,0,0,0,1,5.0,TP. Hồ Chí Minh,2023-11-12
0,20219630773,92937520,Thời trang nam Owen,Áo sơ mi dài tay Nam Owen Bamboo Regular Fit Be - AR220130DT,VND,3,2022-07-19,6,1,100011,,434000,434000,434000,620000,620000,30,2,0,0,1,0,1,4.0,TP. Hồ Chí Minh,2023-11-12
0,14994019146,92937520,Thời trang nam Owen,OWEN - Áo Blazer Regular Fit Xanh sáng melange -BL220698,VND,3,2022-07-19,2,3,100011,,1950000,1950000,1950000,-1,-1,0,0,0,0,0,0,0,0.0,TP. Hồ Chí Minh,2023-11-12
0,22924217742,92937520,Thời trang nam Owen,OWEN - Quần short Trendy màu Xanh - SW221325,VND,15,2022-07-19,0,0,100011,,495000,495000,495000,-1,-1,0,0,0,0,0,0,0,0.0,TP. Hồ Chí Minh,2023-11-12
0,5154154927,92937520,Thời trang nam Owen,Áo sơ mi dài tay OWEN Bamboo Slimfit không túi màu trắng sọc - AS20866D,VND,4,2022-07-19,129,9,100011,,284000,284000,284000,568000,568000,50,52,0,0,0,2,50,4.961538461538462,TP. Hồ Chí Minh,2023-11-12
0,20448756336,92937520,Thời trang nam Owen,OWEN - Áo sơ mi dài tay Regular Fit màu Xanh trắng Bamboo - AR220835DT,VND,8,2022-07-20,33,9,100011,,411600,411600,411600,588000,588000,30,9,0,0,0,0,9,5.0,TP. Hồ Chí Minh,2023-11-12
0,15414925196,92937520,Thời trang nam Owen,Áo sơ mi Dài tay Owen Bamboo Regular Fit màu Đen - AR61007DT,VND,7,2022-07-21,66,9,100011,,324500,324500,324500,590000,590000,45,25,0,0,0,0,25,5.0,TP. Hồ Chí Minh,2023-11-12
0,19060659531,92937520,Thời trang nam Owen,OWEN - Áo thun T-Shirt Body Fit màu Xanh - TSN221551,VND,2,2022-07-21,8,1,100011,,370000,370000,370000,-1,-1,0,4,0,0,0,0,4,5.0,TP. Hồ Chí Minh,2023-11-12
0,17787967279,92937520,Thời trang nam Owen,OWEN - Áo thun T-Shirt Body Fit màu trắng - TSN220971,VND,3,2022-07-21,7,2,100011,,370000,370000,370000,-1,-1,0,3,0,0,0,0,3,5.0,TP. Hồ Chí Minh,2023-11-12
0,22469030499,92937520,Thời trang nam Owen,OWEN - Quần tây Slim Fit Tăng đơ Navy chất liệu vải Nano - QST231247,VND,8,2022-07-21,23,6,100011,,700000,700000,700000,-1,-1,0,4,0,0,0,0,4,5.0,TP. Hồ Chí Minh,2023-11-12
0,16394650697,92937520,Thời trang nam Owen,OWEN - Áo Sơ mi ngắn tay Nam Body Fit Trắng Renu - AE231547,VND,48,2022-07-21,5,3,100011,,800000,800000,800000,-1,-1,0,3,0,0,1,0,2,4.333333333333333,TP. Hồ Chí Minh,2023-11-12
0,22639968366,92937520,Thời trang nam Owen,OWEN - Áo sơ mi dài tay Regular Fit Xanh Bamboo - AR230221DT,VND,20,2022-07-21,4,2,100011,,690000,690000,690000,-1,-1,0,2,0,0,0,0,2,5.0,TP. Hồ Chí Minh,2023-11-12
0,18822304018,92937520,Thời trang nam Owen,Áo polo cafe Ngắn tay Nam Owen Bodyfit Đen -APV221133,VND,3,2022-07-21,152,56,100011,,413000,413000,413000,590000,590000,30,44,2,0,1,0,41,4.7727272727272725,TP. Hồ Chí Minh,2023-11-12
0,22273358218,92937520,Thời trang nam Owen,OWEN - Ví da màu Đen chất liệu 100% Leather - VD232681,VND,3,2022-07-21,2,2,100533,,590000,590000,590000,-1,-1,0,0,0,0,0,0,0,0.0,TP. Hồ Chí Minh,2023-11-12
0,20472576245,92937520,Thời trang nam Owen,OWEN - Dây lưng nam 100% Leather Nâu - BELT232695,VND,1,2022-07-21,4,1,100009,,550000,550000,550000,-1,-1,0,2,0,0,0,1,1,4.5,TP. Hồ Chí Minh,2023-11-12
0,22047230704,92937520,Thời trang nam Owen,OWEN - Áo sơ mi dài tay Nam Owen dáng Slim Fit màu Trắng phối Xanh chất liệu Bamboo-Microfiber - AS23305D,VND,10,2022-07-21,14,1,100011,,312400,312400,312400,568000,568000,45,9,0,0,0,1,8,4.888888888888889,TP. Hồ Chí Minh,2023-11-12
0,23773250439,92937520,Thời trang nam Owen,OWEN - Dây thắt lưng Nam Owen màu Nâu chất liệu Leather (Da) - BELT220547,VND,5,2022-07-21,0,0,100009,,650000,650000,650000,-1,-1,0,0,0,0,0,0,0,0.0,TP. Hồ Chí Minh,2023-11-12
0,23868133775,92937520,Thời trang nam Owen,Áo sơ mi dài tay Nam Owen Regular Fit Đen chất liệu Nano - AR230338DT,VND,12,2022-07-22,9,7,100011,,590000,590000,590000,-1,-1,0,2,0,0,0,0,2,5.0,TP. Hồ Chí Minh,2023-11-12
0,19091393394,92937520,Thời trang nam Owen,OWEN - Áo Jacket màu xanh rêu - JK61038,VND,2,2022-07-22,2,0,100011,,1200000,1200000,1200000,-1,-1,0,1,0,0,0,0,1,5.0,TP. Hồ Chí Minh,2023-11-12
0,16492572500,92937520,Thời trang nam Owen,OWEN - Quần Boxer nam Body Fit màu Ghi - QLBR221101,VND,1,2022-07-23,9,0,100011,,120000,120000,120000,-1,-1,0,3,1,0,0,0,2,3.6666666666666665,TP. Hồ Chí Minh,2023-11-12
0,23468205011,92937520,Thời trang nam Owen,OWEN - Quần tây Regular Fit Đen chất liệu vải Knit - QR231518,VND,3,2022-07-23,9,3,100011,,750000,750000,750000,-1,-1,0,3,0,0,0,0,3,5.0,TP. Hồ Chí Minh,2023-11-12
0,19467074396,92937520,Thời trang nam Owen,OWEN - Áo sơ mi ngắn tay Body Fit Ghi Bamboo - BA221263NT,VND,3,2022-07-24,11,7,100011,,590000,590000,590000,-1,-1,0,3,0,0,0,0,3,5.0,TP. Hồ Chí Minh,2023-11-12
0,23243330364,92937520,Thời trang nam Owen,OWEN - Áo polo ngắn tay Bodyfit Xanh chất liệu vải Cotton-Polyester-Spandex - APT231409,VND,1,2022-07-25,7,5,100011,,650000,650000,650000,-1,-1,0,1,0,0,0,0,1,5.0,TP. Hồ Chí Minh,2023-11-12
0,22442501646,92937520,Thời trang nam Owen,OWEN - Áo polo ngắn tay Bodyfit Navy chât liệu Renu - APT231548,VND,46,2022-07-25,4,6,100011,,800000,800000,800000,-1,-1,0,0,0,0,0,0,0,0.0,TP. Hồ Chí Minh,2023-11-12
0,23201045314,92937520,Thời trang nam Owen,OWEN - Quần short Slim Fit màu Navy - SK220656,VND,11,2022-07-25,34,5,100011,,495000,495000,495000,-1,-1,0,9,0,0,0,0,9,5.0,TP. Hồ Chí Minh,2023-11-12
0,22143551647,92937520,Thời trang nam Owen,OWEN - Quần tây Regular Fit tăng đơ Navy chất liệu vải Nano - QRT231242,VND,20,2022-07-26,16,3,100011,,700000,700000,700000,-1,-1,0,3,0,0,0,0,3,5.0,TP. Hồ Chí Minh,2023-11-12
0,22738114852,92937520,Thời trang nam Owen,Áo sơ mi dài tay Nam Owen Regular Fit Xanh lá Bamboo - AR230199DT,VND,7,2022-07-26,18,7,100011,,610000,610000,610000,-1,-1,0,3,0,0,0,0,3,5.0,TP. Hồ Chí Minh,2023-11-12
0,18788811070,92937520,Thời trang nam Owen,Áo sơ mi dài tay Nam Owen Regular Fit Trắng chất liệu Nano - AR230316D,VND,7,2022-07-26,3,3,100011,,580000,580000,580000,-1,-1,0,2,0,0,0,0,2,5.0,TP. Hồ Chí Minh,2023-11-12
0,18800588148,92937520,Thời trang nam Owen,Áo sơ mi dài tay Nam Owen Bạch đàn Regular Fit Xanh dobby trắng - AR23758D,VND,2,2022-07-26,19,1,100011,,430560,430560,430560,598000,598000,28,9,0,0,0,0,9,5.0,TP. Hồ Chí Minh,2023-11-12
0,23122197643,92937520,Thời trang nam Owen,OWEN - Áo sơ mi dài tay Regular Fit màu Ghi Nano - AR230203DT,VND,29,2022-07-26,5,4,100011,,650000,650000,650000,-1,-1,0,3,0,0,0,0,3,5.0,TP. Hồ Chí Minh,2023-11-12
0,22313274072,92937520,Thời trang nam Owen,OWEN - Áo sơ mi ngắn tay Bamboo Body Fit Xanh sọc - BA220847NT,VND,8,2022-07-26,16,4,100011,,590000,590000,590000,-1,-1,0,6,0,0,0,1,5,4.833333333333333,TP. Hồ Chí Minh,2023-11-12
0,21467031758,92937520,Thời trang nam Owen,OWEN - Áo len Regularfit Navy - ALD220753,VND,7,2022-07-27,6,1,100011,,545000,545000,545000,-1,-1,0,1,0,0,0,0,1,5.0,TP. Hồ Chí Minh,2023-11-12
0,21684296494,92937520,Thời trang nam Owen,OWEN - Áo sơ mi dài tay Regular Fit màu Navy chất liệu Nano - AR22967DT,VND,14,2022-07-27,8,2,100011,,430560,430560,430560,598000,598000,28,3,0,0,0,0,3,5.0,TP. Hồ Chí Minh,2023-11-12
0,23513401748,92937520,Thời trang nam Owen,OWEN - Quần tây Nam Owen Trendy Xanh Navy - QD220671,VND,27,2022-07-28,3,1,100011,,650000,650000,650000,-1,-1,0,1,0,0,0,0,1,5.0,TP. Hồ Chí Minh,2023-11-12
0,22773256908,92937520,Thời trang nam Owen,OWEN - Cà vạt Nam Owen màu Xanh đậm kẻ đỏ trắng chất liệu  Polyeste/Silk - CV220517,VND,1,2022-07-28,1,1,100009,,220000,220000,220000,-1,-1,0,0,0,0,0,0,0,0.0,TP. Hồ Chí Minh,2023-11-12
0,20872157568,92937520,Thời trang nam Owen,OWEN - Áo sơ mi dài tay Regular Fit màu Xanh Bamboo - AR221273DT,VND,8,2022-07-28,9,2,100011,,610000,610000,610000,-1,-1,0,2,0,0,0,0,2,5.0,TP. Hồ Chí Minh,2023-11-12
0,14048141823,92937520,Thời trang nam Owen,Áo sơ mi dài tay Nam Owen Bamboo Regular Fit màu Nâu be - AR23197D,VND,6,2022-07-29,35,6,100011,,423360,423360,423360,588000,588000,28,9,1,0,0,0,8,4.555555555555555,TP. Hồ Chí Minh,2023-11-12
0,22586039062,92937520,Thời trang nam Owen,OWEN - Quần jeans Slim Fit màu Đen chất liệu CVC Spandex - QJS231880,VND,29,2022-07-29,0,0,100011,,625000,625000,625000,-1,-1,0,0,0,0,0,0,0,0.0,TP. Hồ Chí Minh,2023-11-12
0,22547343578,92937520,Thời trang nam Owen,OWEN - Áo polo ngắn tay Nam Owen dáng Bodyfit màu Xanh mint chất liệu Mint Cotton - APV231321,VND,3,2022-07-30,5,4,100011,,620000,620000,620000,-1,-1,0,2,0,0,0,0,2,5.0,TP. Hồ Chí Minh,2023-11-12
0,19789801231,92937520,Thời trang nam Owen,OWEN - Áo sơ mi ngắn tay Body Fit màu Xanh chất liệu Modal - AB230176NT,VND,10,2022-07-30,13,3,100011,,650000,650000,650000,-1,-1,0,3,0,0,0,1,2,4.666666666666667,TP. Hồ Chí Minh,2023-11-12
0,23419181544,92937520,Thời trang nam Owen,OWEN - Áo sơ mi dài tay Regular Fit màu Trắng Cafe - T-cool - AR221200DT2,VND,51,2022-08-01,6,1,100011,,548000,548000,548000,-1,-1,0,1,0,0,0,0,1,5.0,TP. Hồ Chí Minh,2023-11-12
0,23337437813,92937520,Thời trang nam Owen,"Áo sơ mi nam ngắn tay Owen Viscose,Polyester form Relaxfit màu Nâu - AE230069N",VND,21,2022-08-01,3,2,100011,,650000,650000,650000,-1,-1,0,0,0,0,0,0,0,0.0,TP. Hồ Chí Minh,2023-11-12
0,19756108409,92937520,Thời trang nam Owen,OWEN - Áo sơ mi dài tay Regular Fit màu Be Bamboo - AR221032DT,VND,1,2022-08-02,13,17,100011,,625000,625000,625000,-1,-1,0,5,0,0,0,1,4,4.8,TP. Hồ Chí Minh,2023-11-12
0,20761495950,92937520,Thời trang nam Owen,OWEN - Quần tây Slim Fit Tăng đơ Ghi - QST220670,VND,26,2022-08-02,3,2,100011,,650000,650000,650000,-1,-1,0,2,0,0,0,0,2,5.0,TP. Hồ Chí Minh,2023-11-12
0,19252698615,92937520,Thời trang nam Owen,OWEN - Quần khaki Slim Fit Nâu -  QKSL221140,VND,17,2022-08-03,29,4,100011,,650000,650000,650000,-1,-1,0,13,0,0,0,0,13,5.0,TP. Hồ Chí Minh,2023-11-12
0,20219630766,92937520,Thời trang nam Owen,Áo sơ mi ngắn tay Nam Owen Viscose Bodyfit Xanh - BA23759N,VND,5,2022-08-03,10,3,100011,,397600,397600,397600,568000,568000,30,4,0,0,0,0,4,5.0,TP. Hồ Chí Minh,2023-11-12
0,22624507233,92937520,Thời trang nam Owen,OWEN - Áo sơ mi ngắn tay Body Fit Caro Navy Bamboo - AB230040NT,VND,22,2022-08-03,6,4,100011,,590000,590000,590000,-1,-1,0,1,0,0,0,0,1,5.0,TP. Hồ Chí Minh,2023-11-12
0,20078253773,92937520,Thời trang nam Owen,Áo sơ mi dài tay Nam Owen Regularfit Xanh Bamboo - AR230359DT,VND,22,2022-08-04,3,1,100011,,610000,610000,610000,-1,-1,0,0,0,0,0,0,0,0.0,TP. Hồ Chí Minh,2023-11-12
0,21260652224,92937520,Thời trang nam Owen,OWEN - Quần tây Slim Fit Be - QS220676,VND,17,2022-08-04,12,1,100011,,650000,650000,650000,-1,-1,0,5,1,0,0,0,4,4.2,TP. Hồ Chí Minh,2023-11-12
0,18672564455,92937520,Thời trang nam Owen,OWEN - Áo sơ mi dài tay Regular Fit màu Xanh Bamboo - AR230090D,VND,21,2022-08-04,5,0,100011,,610000,610000,610000,-1,-1,0,3,0,0,0,0,3,5.0,TP. Hồ Chí Minh,2023-11-12
0,22756375347,92937520,Thời trang nam Owen,OWEN - Áo sơ mi dài tay Nam dáng Slim Fit màu Be chất liệu Polyester-Modal-Spandex - AS230504D,VND,15,2022-08-04,3,1,100011,,690000,690000,690000,-1,-1,0,0,0,0,0,0,0,0.0,TP. Hồ Chí Minh,2023-11-12
0,21790480852,92937520,Thời trang nam Owen,OWEN - Áo polo ngắn tay Nam Owen dáng Bodyfit màu Xanh chất liệu Mint Cotton - APV231324,VND,5,2022-08-05,5,5,100011,,620000,620000,620000,-1,-1,0,1,0,0,0,0,1,5.0,TP. Hồ Chí Minh,2023-11-12
0,23755202955,92937520,Thời trang nam Owen,OWEN - Áo sơ mi ngắn tay Regular Fit màu Xanh chất liệu Nano - AR23092N,VND,17,2022-08-05,6,0,100011,,408960,408960,408960,568000,568000,28,2,0,0,0,0,2,5.0,TP. Hồ Chí Minh,2023-11-12
0,22205338669,92937520,Thời trang nam Owen,OWEN - Áo Jacket màu Be trắng - JK220717,VND,3,2022-08-05,2,10,100011,,1200000,1200000,1200000,-1,-1,0,1,0,0,0,0,1,5.0,TP. Hồ Chí Minh,2023-11-12
0,19872275245,92937520,Thời trang nam Owen,OWEN - Áo sơ mi dài tay Regular Fit màu Xanh Bamboo - AR230003DT,VND,21,2022-08-05,6,4,100011,,610000,610000,610000,-1,-1,0,3,0,0,0,0,3,5.0,TP. Hồ Chí Minh,2023-11-12
0,12168596344,92937520,Thời trang nam Owen,Áo sơ mi dài tay nam Owen Bamboo Slim Fit màu Tím xanh nhạt - AS23537D,VND,18,2022-08-05,20,3,100011,,312400,312400,312400,568000,568000,45,4,0,0,0,0,4,5.0,TP. Hồ Chí Minh,2023-11-12
0,13574830820,92937520,Thời trang nam Owen,Áo sơ mi dài tay Nam Owen Bạch đàn Regular Fit màu Navy xanh đậm - AR23664D,VND,10,2022-08-05,22,2,100011,,328900,328900,328900,598000,598000,45,11,0,0,0,0,11,5.0,TP. Hồ Chí Minh,2023-11-12
0,12268450862,92937520,Thời trang nam Owen,Áo sơ mi nam Owen Regularfit màu vàng nhạt - AR20360DP,VND,4,2022-08-05,97,14,100011,,242000,242000,242000,440000,440000,45,47,0,0,0,2,45,4.957446808510638,TP. Hồ Chí Minh,2023-11-12
0,18594101338,92937520,Thời trang nam Owen,OWEN - Áo sơ mi dài tay Slim Fit màu Trắng chất liệu Nano - AS23317D,VND,7,2022-08-05,8,0,100011,,328900,328900,328900,598000,598000,45,1,0,0,0,0,1,5.0,TP. Hồ Chí Minh,2023-11-12
0,13658784693,92937520,Thời trang nam Owen,Áo sơ mi Dài tay Owen Slim Fit màu Ghi - AS23550D,VND,14,2022-08-06,10,2,100011,,345400,345400,345400,628000,628000,45,1,0,0,0,0,1,5.0,TP. Hồ Chí Minh,2023-11-12
0,23519350611,92937520,Thời trang nam Owen,OWEN - Áo sơ mi ngắn tay Body Fit Hồng Bamboo - AB230044NT,VND,34,2022-08-06,4,2,100011,,650000,650000,650000,-1,-1,0,1,0,0,0,0,1,5.0,TP. Hồ Chí Minh,2023-11-12
0,19591903889,92937520,Thời trang nam Owen,OWEN - Áo sơ mi ngắn tay Nam Owen dáng Body Fit màu Xám đậm chất liệu Mint - AB230353N,VND,25,2022-08-06,1,1,100011,,650000,650000,650000,-1,-1,0,0,0,0,0,0,0,0.0,TP. Hồ Chí Minh,2023-11-12
0,22728026709,92937520,Thời trang nam Owen,OWEN - Áo sơ mi dài tay Regular Fit màu ghi caro Bamboo -AR22543DT,VND,7,2022-08-06,67,8,100011,,324500,324500,324500,590000,590000,45,25,0,0,0,0,25,5.0,TP. Hồ Chí Minh,2023-11-12
0,14981508081,92937520,Thời trang nam Owen,Áo sơ mi dài tay Nam Owen Bamboo Regular Fit Trắng tím xanh - AR23770D,VND,10,2022-08-06,22,1,100011,,423360,423360,423360,588000,588000,28,5,0,0,0,0,5,5.0,TP. Hồ Chí Minh,2023-11-12
